,chembl_id,entity_id,pref_name,canonical_smiles,indication_name
1935,CHEMBL1947204,1278597,ALLITINIB,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,A list of medical conditions: lung cancer
1936,CHEMBL19490,23001,ZOMEPIRAC,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,A list of medical conditions: rheumatic disease
1937,CHEMBL1949708,1278677,RELMAPIRAZIN,Nc1nc(C(=O)N[C@H](CO)C(=O)O)c(N)nc1C(=O)N[C@H](CO)C(=O)O,"A list of medical conditions: Acute kidney injury, chronic kidney disease"
1938,CHEMBL1950289,1279264,TANZISERTIB,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,A list of medical conditions: idiopathic pulmonary fibrosis
1939,CHEMBL1950553,1279531,SONEDENOSON,Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,A list of medical conditions: diabetic foot
1940,CHEMBL1950576,1279554,DIHYDROSTREPTOMYCIN,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O,A list of medical conditions: eye infection
1941,CHEMBL1950651,1279630,EVODENOSON,COC(=O)N1CCC(CC#Cc2nc(N)c3ncn([C@@H]4O[C@H](C(=O)NC5CC5)[C@@H](O)[C@H]4O)c3n2)CC1,"A list of medical conditions: ocular hypertension, open-angle glaucoma"
1942,CHEMBL1951032,1280015,ADP-597,COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,A list of medical conditions: type 2 diabetes mellitus
1943,CHEMBL1951071,1280054,ARFORMOTEROL TARTRATE,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c(NC=O)c2)cc1.O=C(O)C(O)C(O)C(=O)O,"A list of medical conditions: bronchitis, chronic bronchitis, chronic obstructive pulmonary disease, emphysema"
1944,CHEMBL1951095,1280078,ERAVACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,"A list of medical conditions: bacterial disease, chronic kidney disease, infection, liver disease, urinary tract infection"
1945,CHEMBL1951143,1280127,FIMASARTAN,CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,"A list of medical conditions: cardiovascular disease, essential hypertension, hyperlipidemia, hypertension, kidney disease"
1946,CHEMBL1951575,1280563,VIDUPIPRANT,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(C3CC3)cc2Cl)c1,A list of medical conditions: asthma
1947,CHEMBL1951865,1280856,CMS-121,Oc1ccc(-c2cc(OC3CCCC3)c3ccccc3n2)cc1O,A list of medical conditions: Alzheimer disease
1948,CHEMBL1951914,1280906,AZD5672,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,"A list of medical conditions: kidney disease, rheumatoid arthritis"
1949,CHEMBL1952329,1281325,SGI-1776,CN1CCC(CNc2ccc3ncc(-c4cccc(OC(F)(F)F)c4)n3n2)CC1,"A list of medical conditions: leukemia, non-Hodgkins lymphoma, prostate cancer"
1950,CHEMBL195560,321667,ISOPHENOXODIOL,Oc1ccc(C2=COc3cc(O)ccc3C2)cc1,"A list of medical conditions: fallopian tube cancer, ovarian cancer, peritoneal neoplasm, peritoneum cancer, prostate cancer"
1951,CHEMBL195591,324977,CO-TRIMOXAZOLE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.Cc1cc(CS(=O)(=O)c2ccc(N)cc2)no1,"A list of medical conditions: bacterial disease, COVID-19, peritonitis, Sepsis, tuberculosis"
1952,CHEMBL1956285,1281805,DSM-265,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,"A list of medical conditions: malaria, Plasmodium falciparum malaria, Plasmodium vivax malaria"
1953,CHEMBL1956820,1282345,GS-9256,COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(P(=O)(O)Cc6c(F)cccc6F)C[C@H]5CCCCCCC[C@H](NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl,"A list of medical conditions: chronic hepatitis C virus infection, hepatitis C virus infection"
1954,CHEMBL1957038,1282565,IDRONOXIL,Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,"A list of medical conditions: fallopian tube cancer, neoplasm, ovarian cancer, peritoneum cancer, prostate cancer"
1955,CHEMBL1957287,1282817,TEGOBUVIR,Fc1ccccc1-c1nc2ccn(Cc3ccc(-c4ccc(C(F)(F)F)cc4C(F)(F)F)nn3)cc-2n1,"A list of medical conditions: chronic hepatitis C virus infection, hepatitis C virus infection"
1956,CHEMBL196,443348,ASCORBIC ACID,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,"A list of medical conditions: acne, acute lung injury, acute myeloid leukemia, acute promyelocytic leukemia, acute respiratory distress syndrome, anaplastic astrocytoma, anaplastic oligodendroglioma, anemia (phenotype), Anorexia, ascorbic acid deficiency, asthma, atrial fibrillation, atrial flutter, autism, basal cell carcinoma, beta-thalassemia major"
1957,CHEMBL19612,23634,SPERMIDINE,NCCCCNCCCN,A list of medical conditions: hypertension
1958,CHEMBL1963249,1284960,ULIMORELIN,C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,A list of medical conditions: gastrointestinal disease
1959,CHEMBL1963681,1285392,AVANAFIL,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,"A list of medical conditions: erectile dysfunction, kidney disease"
1960,CHEMBL1963683,1285394,TAFLUPROST,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,"A list of medical conditions: glaucoma, ocular hypertension, open-angle glaucoma"
1961,CHEMBL1964546,1285837,PROFLAVINE SULFATE,Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,"A list of medical conditions: Barrett's esophagus, polyp of colon"
1962,CHEMBL1967878,1289169,CENISERTIB,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,"A list of medical conditions: lymphoid neoplasm, neoplasm"
1963,CHEMBL197084,325711,TROFINETIDE,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,"A list of medical conditions: brain injury, concussion, fragile X syndrome, injury, Rett syndrome"
1964,CHEMBL197194,327306,VIDOFLUDIMUS,COc1cccc(-c2ccc(NC(=O)C3=C(C(=O)O)CCC3)c(F)c2)c1,"A list of medical conditions: COVID-19, inflammatory bowel disease, multiple sclerosis, relapsing-remitting multiple sclerosis, rheumatoid arthritis, sclerosing cholangitis, ulcerative colitis"
1965,CHEMBL1972860,1294151,ELESCLOMOL,CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1,"A list of medical conditions: acute myeloid leukemia, melanoma, neoplasm, prostate cancer, soft tissue sarcoma"
1966,CHEMBL1976040,1297331,ADAVOSERTIB,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,"A list of medical conditions: Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive, breast cancer, cancer, cervical cancer, clear cell renal carcinoma, endometrioid carcinoma, Fallopian Tube Carcinoma, gastric adenocarcinoma, glioblastoma multiforme, head and neck squamous cell carcinoma, hypopharyngeal squamous cell carcinoma, laryngeal squamous cell carcinoma, lung cancer, medulloblastoma, multiple myeloma, neoplasm"
1967,CHEMBL197672,329498,EMRICASAN,C[C@H](NC(=O)C(=O)Nc1ccccc1C(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,"A list of medical conditions: chronic hepatitis C virus infection, cirrhosis of liver, COVID-19, diabetes mellitus, gastrointestinal disease, Hepatitis, Alcoholic, liver disease, non-alcoholic steatohepatitis"
1968,CHEMBL1980297,1301588,ILORASERTIB,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,"A list of medical conditions: cancer, neoplasm"
1969,CHEMBL1980391,1301682,RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,A list of medical conditions: neoplasm
1970,CHEMBL1980825,1302116,ANTINEOPLASTON A10,O=C1CC[C@H](NC(=O)Cc2ccccc2)C(=O)N1,"A list of medical conditions: adrenal cortex carcinoma, anaplastic astrocytoma, astrocytoma, brain cancer, brain neoplasm, breast cancer, carcinoma, central nervous system cancer, colorectal adenocarcinoma, ependymoma, gastric carcinoma, glioblastoma multiforme, head and neck malignant neoplasia, kidney cancer, liver cancer, lung cancer"
1971,CHEMBL1981592,1302883,AVIPTADIL,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](N)Cc1cnc[nH]1)C(C)C)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)O,"A list of medical conditions: acute lung injury, acute respiratory distress syndrome, COVID-19"
1972,CHEMBL1983268,1304559,ENTRECTINIB,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,"A list of medical conditions: acute myeloid leukemia, cancer, central nervous system cancer, cutaneous melanoma, invasive lobular carcinoma, neoplasm, non-small cell lung carcinoma"
1973,CHEMBL1983350,1304641,STIRIPENTOL,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,"A list of medical conditions: Dravet syndrome, epilepsy, primary hyperoxaluria, Seizure"
1974,CHEMBL198362,328601,RIVAROXABAN,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,"A list of medical conditions: acute coronary syndrome, antiphospholipid syndrome, aortic stenosis, aortic valve disease, atrial fibrillation, blood coagulation disease, cancer, chronic kidney disease, cirrhosis of liver, coronary artery disease, COVID-19, deep vein thrombosis, heart disease, hematoma, hemorrhage, ischemia"
1975,CHEMBL1987462,1308753,BAMETHAN,CCCCNCC(O)c1ccc(O)cc1,A list of medical conditions: cardiovascular disease
1976,CHEMBL198877,328126,AUS-131,Oc1ccc([C@H]2COc3cc(O)ccc3C2)cc1,"A list of medical conditions: Alzheimer disease, benign prostatic hyperplasia, breast cancer, menopause"
1977,CHEMBL1989587,1310878,FORMOCORTAL,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C=O)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,A list of medical conditions: eye inflammation
1978,CHEMBL1997663,1318954,ETHACIZINE,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2,A list of medical conditions: cardiac arrhythmia
1979,CHEMBL2,97,PRAZOSIN,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,"A list of medical conditions: alcohol dependence, alcohol withdrawal, anxiety, COVID-19, hypertension, methamphetamine dependence, nephrolithiasis, Neurogenic bladder, nicotine dependence, post-traumatic stress disorder"
1980,CHEMBL20,1125,ACETAZOLAMIDE,CC(=O)Nc1nnc(S(N)(=O)=O)s1,"A list of medical conditions: altitude sickness, angle-closure glaucoma, Apnea, Cardiodysrhythmic potassium-sensitive periodic paralysis, Chronic pain, congestive heart failure, cysticercosis, edema, epilepsy, glaucoma, heart failure, Helicobacter pylori infectious disease, hepatocellular carcinoma, kidney disease, Landau-Kleffner syndrome, macular retinal edema"
1981,CHEMBL2000716,1322007,CARICOTAMIDE,NC(=O)CN1C=CCC(C(N)=O)=C1,A list of medical conditions: hepatocellular carcinoma
1982,CHEMBL2001019,1322310,PF-04217903,OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,A list of medical conditions: neoplasm
1983,CHEMBL200102,335628,PU-H71,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,"A list of medical conditions: breast cancer, lymphoma"
1984,CHEMBL200177,335388,MK-0777,CCn1ncnc1COc1nn2c(-c3ccccc3F)nnc2cc1C(C)(C)C,"A list of medical conditions: anxiety, generalized anxiety disorder, schizophrenia"
1985,CHEMBL2003538,1324829,CETYLPYRIDINIUM CHLORIDE,CCCCCCCCCCCCCCCC[n+]1ccccc1.O.[Cl-],"A list of medical conditions: COVID-19, gingivitis, periodontal disorder, sarcopenia"
1986,CHEMBL2005186,1326477,BELUMOSUDIL,CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,"A list of medical conditions: colorectal carcinoma, diffuse scleroderma, graft versus host disease, idiopathic pulmonary fibrosis, immune system disease, liver disease, psoriasis, psoriasis vulgaris"
1987,CHEMBL2007389,1328680,LUCANTHONE HYDROCHLORIDE,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12.Cl,A list of medical conditions: glioblastoma multiforme
1988,CHEMBL2008565,1329816,GUANAZODINE,N=C(N)NCC1CCCCCCN1,A list of medical conditions: hypertension
1989,CHEMBL2009089,1330340,SELENIOUS ACID,O=[Se](O)O,A list of medical conditions: COVID-19
1990,CHEMBL2010507,1331758,METHOXYPHENAMINE,CNC(C)Cc1ccccc1OC,A list of medical conditions: Airway obstruction
1991,CHEMBL2010601,1331852,IVACAFTOR,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,"A list of medical conditions: chronic bronchitis, chronic obstructive pulmonary disease, cystic fibrosis, liver disease, primary ciliary dyskinesia, respiratory system disease, sinusitis"
1992,CHEMBL2010872,1331916,CEP-11981,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,"A list of medical conditions: cancer, metastatic prostate cancer"
1993,CHEMBL2012520,1333580,LY377604,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,A list of medical conditions: obesity
1994,CHEMBL2013119,1334185,RIGOSERTIB SODIUM,COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)[O-])c2)c(OC)c1.[Na+],"A list of medical conditions: acute myeloid leukemia, cancer, chronic lymphocytic leukemia, chronic myelogenous leukemia, chronic myelomonocytic leukemia, myelodysplastic syndrome, neoplasm, ovarian cancer, recessive dystrophic epidermolysis bullosa, refractory anemia with excess blasts"
1995,CHEMBL2013174,1334241,VEDROPREVIR,CC[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)[C@@H](NC(=O)O[C@@H]1C[C@@H]2C[C@@H]2C1)C(C)(C)C)C(=O)O,A list of medical conditions: chronic hepatitis C virus infection
1996,CHEMBL2016681,1334397,VELNEPERIT,CC(C)(C)S(=O)(=O)N[C@H]1CC[C@H](C(=O)Nc2ccc(C(F)(F)F)cn2)CC1,A list of medical conditions: obesity
1997,CHEMBL2016757,1334474,GS-441524,N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,A list of medical conditions: COVID-19
1998,CHEMBL2016893,1334612,XL-418,Cc1c(NCCN2CCCC2)cc(C(=O)CCC(F)(F)F)cc1N1CCN(c2ncnc3[nH]nc(Br)c23)CC1,A list of medical conditions: cancer
1999,CHEMBL2017179,1334901,EVACETRAPIB,Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,"A list of medical conditions: cardiovascular disease, Disorder of lipid metabolism, Hypercholesterolemia, hyperlipidemia"
2000,CHEMBL2017974,1335704,BUPARLISIB,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,"A list of medical conditions: breast cancer, breast neoplasm, cervical cancer, chronic lymphocytic leukemia, colorectal carcinoma, diffuse large B-cell lymphoma, endometrial cancer, esophageal cancer, follicular lymphoma, gastrointestinal stromal tumor, glioblastoma multiforme, head and neck malignant neoplasia, head and neck squamous cell carcinoma, kidney disease, leukemia, liver disease"
2001,CHEMBL2018096,1335827,IPRAGLIFLOZIN,OC[C@H]1O[C@@H](c2ccc(F)c(Cc3cc4ccccc4s3)c2)[C@H](O)[C@@H](O)[C@@H]1O,"A list of medical conditions: diabetes mellitus, type 1 diabetes mellitus, type 2 diabetes mellitus"
2002,CHEMBL2019090,1336831,S-777469,CCc1c(C)cc(C(=O)NC2(C(=O)O)CCCCC2)c(=O)n1Cc1ccc(F)cc1,A list of medical conditions: atopic eczema
2003,CHEMBL2021422,1336997,FOSPROPOFOL DISODIUM,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-].[Na+].[Na+],A list of medical conditions: polyp of colon
2004,CHEMBL2021423,1336998,MAGNESIUM SULFATE ANHYDROUS,O=S(=O)([O-])[O-].[Mg+2],"A list of medical conditions: asphyxia neonatorum, asthma, preeclampsia, thrombotic thrombocytopenic purpura"
2005,CHEMBL2021430,1337005,DEXAMETHASONE SODIUM PHOSPHATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],"A list of medical conditions: acne, adrenal gland disease, adrenocortical insufficiency, allergic conjunctivitis, allergic rhinitis, allergic rhinitis, ankylosing spondylitis, Aplastic anemia, Arthropathy, asthma, atopic eczema, autoimmune thrombocytopenic purpura, brain edema, cancer, Chorioretinitis, choroiditis"
2006,CHEMBL2022968,1338342,DUBERMATINIB,CN1CCN(Cc2ccc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)N(C)C)n3)cc2)CC1,"A list of medical conditions: acute myeloid leukemia, chronic lymphocytic leukemia"
2007,CHEMBL2023898,1339281,DACLATASVIR,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,"A list of medical conditions: chronic hepatitis C virus infection, chronic kidney disease, COVID-19, hepatitis B virus infection, hepatitis C virus infection, infection, severe acute respiratory syndrome, viral disease"
2008,CHEMBL2024517,1339907,CARIPRAZINE HYDROCHLORIDE,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1.Cl,"A list of medical conditions: bipolar disorder, bipolar I disorder, schizophrenia"
2009,CHEMBL2028019,1340277,CARIPRAZINE,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,"A list of medical conditions: autism spectrum disorder, bipolar disorder, bipolar I disorder, depressive disorder, generalized anxiety disorder, major depressive disorder, psychosis, schizophrenia"
2010,CHEMBL2028661,1340892,AZILSARTAN MEDOXOMIL,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,"A list of medical conditions: cardiovascular disease, essential hypertension, hypertension"
2011,CHEMBL2028663,1340894,DABRAFENIB,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,"A list of medical conditions: ameloblastoma, brain neoplasm, cancer, cutaneous melanoma, Erdheim-Chester disease, follicular thyroid carcinoma, kidney disease, liver disease, lung cancer, malignant glioma, melanoma, metastatic melanoma, multiple myeloma, neoplasm, non-small cell lung carcinoma, papillary thyroid carcinoma"
2012,CHEMBL2028665,1340896,REMOGLIFLOZIN ETABONATE,CCOC(=O)OC[C@H]1O[C@@H](Oc2nn(C(C)C)c(C)c2Cc2ccc(OC(C)C)cc2)[C@H](O)[C@@H](O)[C@@H]1O,"A list of medical conditions: type 1 diabetes mellitus, type 2 diabetes mellitus"
2013,CHEMBL2028850,1341082,ICATIBANT,N=C(N)NCCC[C@@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21,"A list of medical conditions: angioedema, COVID-19, heart failure, hereditary angioedema, joint disease, mitochondrial disease, severe acute respiratory syndrome"
2014,CHEMBL2028852,1341084,ICATIBANT ACETATE,CC(=O)O.N=C(N)NCCC[C@@H](N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CO)C(=O)N1Cc2ccccc2C[C@@H]1C(=O)N1[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)C[C@@H]2CCCC[C@@H]21,"A list of medical conditions: angioedema, COVID-19, hereditary angioedema, inflammation"
2015,CHEMBL2028987,1341219,DEGARELIX ACETATE,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)C(=O)N[C@H](Cc1ccc(NC(N)=O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O.CC(=O)O,"A list of medical conditions: prostate adenocarcinoma, prostate cancer, prostate cancer, prostate carcinoma"
2016,CHEMBL2029605,1341651,LIVOLETIDE,CC(C)[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC1=O,"A list of medical conditions: Prader-Willi syndrome, type 2 diabetes mellitus"
2017,CHEMBL2029988,1342038,CEP-32496,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,A list of medical conditions: neoplasm
2018,CHEMBL203125,343725,FOSMIDOMYCIN,O=CN(O)CCCP(=O)(O)O,"A list of medical conditions: malaria, Plasmodium falciparum malaria"
2019,CHEMBL203266,341383,TRIMETAZIDINE,COc1ccc(CN2CCNCC2)c(OC)c1OC,"A list of medical conditions: acute-on-chronic liver failure, cardiotoxicity, cardiovascular disease, diabetic nephropathy, heart failure, hypertrophic cardiomyopathy, pulmonary arterial hypertension"
2020,CHEMBL203321,341064,BRINCIDOFOVIR,CCCCCCCCCCCCCCCCOCCCOP(=O)(O)CO[C@H](CO)Cn1ccc(N)nc1=O,"A list of medical conditions: Adenoviridae Infections, cytomegalovirus infection, Ebola hemorrhagic fever, liver disease, pharyngoconjunctival fever, smallpox, viral disease"
2021,CHEMBL2035187,1344709,PACRITINIB,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,"A list of medical conditions: acute myeloid leukemia, breast cancer, chronic lymphocytic leukemia, colorectal carcinoma, COVID-19, graft versus host disease, Hodgkins lymphoma, leukemia, Mantle cell lymphoma, myelofibrosis, myeloproliferative disorder, neoplasm, non-small cell lung carcinoma, primary myelofibrosis, prostate cancer"
2022,CHEMBL2035460,1344984,ETHASELEN,O=c1c2ccccc2[se]n1CCn1[se]c2ccccc2c1=O,A list of medical conditions: non-small cell lung carcinoma
2023,CHEMBL2035874,1345403,EPROTIROME,CC(C)c1cc(Oc2c(Br)cc(NC(=O)CC(=O)O)cc2Br)ccc1O,"A list of medical conditions: Disorder of lipid metabolism, familial hypercholesterolemia, Hypercholesterolemia"
2024,CHEMBL2037002,1346542,[18F]FLUOROMISONIDAZOLE,O=[N+]([O-])c1nccn1CC(O)C[18F],A list of medical conditions: non-small cell lung carcinoma
2025,CHEMBL2037511,1347056,EPELSIBAN,CC[C@H](C)[C@@H]1C(=O)N[C@H](C2Cc3ccccc3C2)C(=O)N1[C@@H](C(=O)N1CCOCC1)c1ccc(C)nc1C,A list of medical conditions: Adenomyosis
2026,CHEMBL204021,154,DARAPLADIB,CCN(CC)CCN(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C(=O)Cn1c(SCc2ccc(F)cc2)nc(=O)c2c1CCC2,"A list of medical conditions: acute coronary syndrome, atherosclerosis, diabetic retinopathy"
2027,CHEMBL2040682,1347273,CICLESONIDE,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,"A list of medical conditions: Airway obstruction, allergic disease, allergic rhinitis, asthma, chronic obstructive pulmonary disease, chronic rhinosinusitis, COVID-19, Nasal congestion, Rhinitis, Allergic, Perennial, seasonal allergic rhinitis"
2028,CHEMBL2041933,1348359,AZD-7762,NC(=O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,"A list of medical conditions: cancer, neoplasm"
2029,CHEMBL2041980,1348407,MMV-390048,CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,"A list of medical conditions: malaria, Plasmodium falciparum malaria"
2030,CHEMBL2042122,1348550,FLUTEMETAMOL F 18,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1[18F],"A list of medical conditions: Alzheimer disease, cardiomyopathy, Cognitive impairment"
2031,CHEMBL2042273,1348703,VICAGREL,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sc(OC(C)=O)cc2C1,A list of medical conditions: acute coronary syndrome
